molecule_chembl_id,canonical_smiles,bioactivity_threshold,standard_value,pref_name,PIC50
CHEMBL5435946,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3c4ccccc4CCC3C)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL5438370,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCCc4cc(C)ccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL4285549,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C2CC2)C[C@H](N)[C@H]1NC(C)=O,inactive,46440.0,Neuraminidase,4.3331077889334635
CHEMBL4279487,CCCC[C@@H](NC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1)C(=O)O,inactive,30740.0,Neuraminidase,4.512296136836274
CHEMBL4280589,CCC(CC)O[C@@H]1C=C(C(=O)N[C@H](Cc2ccccc2)C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,21890.0,Neuraminidase,4.659754238432068
CHEMBL5441084,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCOc4ccccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL5421351,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCSc4ccccc43)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375
CHEMBL5408290,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCC3)c(C)c2)[C@H]1NC(C)=O,inactive,12360.0,Neuraminidase,4.907981529247203
CHEMBL5429165,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cc(C)c(C3=CCCC3)c(C)c2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375
CHEMBL4744930,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccccc3OC)cc2)[C@H]1NC(C)=O,inactive,28400.0,Neuraminidase,4.546681659952962
CHEMBL4104192,CCCC(=O)c1c(O)c(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)c(O)c(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)c1O,inactive,29570.0,Neuraminidase,4.529148675473882
CHEMBL660,NC12CC3CC(CC(C3)C1)C2,inactive,16000.0,Matrix protein 2,4.795880017344075
CHEMBL1774313,CC(N)C12CC3CC(CC1C3)C2,inactive,12700.0,Matrix protein 2,4.896196279044043
CHEMBL3330706,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)[O-])=C[C@@H]1N.[Na+],inactive,1000000.0,Neuraminidase,3.0
CHEMBL397352,CC(=O)N1C[C@H](O)C[C@@H]1C(=O)O,inactive,48730.0,Neuraminidase,4.312203588618705
CHEMBL3330710,CC(C)C(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)[O-])=C[C@@H]1N.[Na+],inactive,260800.0,Neuraminidase,3.5836924129401173
CHEMBL1164662,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N(CCCC(=O)N1CCCCC1)C(=N)N,inactive,23100.0,Neuraminidase,4.636388020107856
CHEMBL1164661,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N(CCCC(=O)N1CCOCC1)C(=N)N,inactive,33300.0,Neuraminidase,4.47755576649368
CHEMBL1164185,CC(=O)N[C@H]1C([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N(CCCCN)C(=N)N,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL1164097,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N(CCCN)C(=N)N,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL1163738,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)NCCCCN,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL1164408,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)NCCCN,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL1164156,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC1=NCCN1,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL487017,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,inactive,46900.0,Neuraminidase,4.328827157284917
CHEMBL1165648,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NCCCCC(=O)O,inactive,80000.0,Neuraminidase,4.096910013008056
CHEMBL1163246,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NCCCCN,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL1164064,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NCCCN,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL1271362,COc1cc(O)c(C)c(O)c1C(=O)/C=C/c1ccccc1,inactive,26020.0,Neuraminidase,4.584692707774432
CHEMBL1271363,COc1c(C)c2c(c(O)c1C=O)C(=O)C[C@@H](c1ccccc1)O2,inactive,256250.0,Neuraminidase,3.591336125936189
CHEMBL1271156,COc1c(C)c(O)c(C)c2c1C(=O)C[C@@](O)(c1ccccc1)O2,inactive,282580.0,Neuraminidase,3.548858579207237
CHEMBL1271364,COc1c(C)c(O)c2c(c1C=O)O[C@H](c1ccccc1)CC2=O,inactive,289940.0,Neuraminidase,3.5376918654283096
CHEMBL53439,Cc1c(O)c(C)c2c(c1O)C(=O)C[C@@H](c1ccccc1)O2,inactive,319120.0,Neuraminidase,3.496045976698217
CHEMBL1164155,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NCCCC(=O)O,inactive,70000.0,Neuraminidase,4.154901959985743
CHEMBL233930,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,inactive,38400.0,Neuraminidase,4.4156687756324695
CHEMBL594871,COc1cc([C@H]2Oc3cc(O)c4c(=O)c(O)c(-c5ccc(O)cc5)oc4c3O[C@@H]2CO)ccc1O,inactive,10300.0,Neuraminidase,4.987162775294828
CHEMBL596258,C[C@@H]1OC(Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2O)[C@H](O)[C@H](O)[C@H]1O,inactive,32200.0,Neuraminidase,4.492144128304169
CHEMBL466980,O=C1/C(=C\c2ccccc2)Oc2cc(O)ccc21,inactive,72000.0,Neuraminidase,4.142667503568732
CHEMBL502446,O=C1/C(=C\c2ccc(O)cc2)Oc2cc(O)ccc21,inactive,22000.0,Neuraminidase,4.657577319177793
CHEMBL490355,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21,inactive,29600.0,Neuraminidase,4.528708288941061
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,inactive,77100.0,Neuraminidase,4.112945621949043
CHEMBL8145,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,inactive,37100.0,Neuraminidase,4.430626090384954
CHEMBL553110,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](SCCCCCSCCCOCCC[Si](CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCC[Si](C)(C)CCC[Si](CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)C[C@@H]1O,inactive,5000000.0,Neuraminidase,2.3010299956639813
CHEMBL562635,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](SCCCCCSCCCCCC(=O)NCCC[Si](CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)C[C@@H]1O,inactive,4800000.0,Neuraminidase,2.318758762624413
CHEMBL538892,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](SCCCCCSCCCOCCC[Si](CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)C[C@@H]1O,inactive,5000000.0,Neuraminidase,2.3010299956639813
CHEMBL552651,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](SCCCCCSCCCCCC(=O)NCCC[Si](CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)c2ccccc2)(C(=O)O)C[C@@H]1O,inactive,2700000.0,Neuraminidase,2.5686362358410126
CHEMBL556731,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](SCCCCCSCCCOCCC[Si](CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)c2ccccc2)(C(=O)O)C[C@@H]1O,inactive,5000000.0,Neuraminidase,2.3010299956639813
CHEMBL562908,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](SCCCCCSCCCCCC(=O)NCCC[Si](CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCC[Si](C)(C)CCC[Si](CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)C[C@@H]1O,inactive,2800000.0,Neuraminidase,2.5528419686577806
CHEMBL558359,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](SCCCCCSCCC[Si](CCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCC[Si](CCC[Si](CCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCC[Si](CCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCC[Si](CCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)C[C@@H]1O,inactive,5000000.0,Neuraminidase,2.3010299956639813
CHEMBL559353,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](SCCCCCSCCCOCCC[Si](CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCC[Si](CCC[Si](CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCC[Si](CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCC[Si](CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCOCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCOCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)C[C@@H]1O,inactive,6400000.0,Neuraminidase,2.193820026016113
CHEMBL553801,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](SCCCCCSCCCCCC(=O)NCCC[Si](CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCC[Si](CCC[Si](CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCC[Si](CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCC[Si](CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)CCCNC(=O)CCCCCSCCCCCS[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)C[C@@H]1O,inactive,7200000.0,Neuraminidase,2.1426675035687315
CHEMBL498879,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,inactive,31700.0,Neuraminidase,4.498940737782249
CHEMBL596219,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,inactive,44200.0,Neuraminidase,4.354577730650908
CHEMBL596218,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2O)[C@H](O)[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H]1O,inactive,56500.0,Neuraminidase,4.247951552180561
CHEMBL1271260,COc1c(C)c(O)c(C)c2oc(-c3ccccc3)cc(=O)c12,inactive,362870.0,Neuraminidase,3.4402489352797874
CHEMBL466981,O=C1/C(=C\c2ccc(O)cc2)Oc2cc(O)cc(O)c21,inactive,25600.0,Neuraminidase,4.591760034688151
CHEMBL1271155,Cc1c(O)c(C)c2c(c1O)C(=O)[C@H](O)[C@@H](c1ccccc1)O2,inactive,367870.0,Neuraminidase,3.4343056276776984
CHEMBL53343,COc1c(C)c(O)c2c(c1C)O[C@H](c1ccccc1)CC2=O,inactive,500000.0,Neuraminidase,3.3010299956639813
CHEMBL2041290,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=S)Nc1ccccc1,inactive,1000000.0,Neuraminidase,3.0
CHEMBL2041291,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=S)Nc1ccc(C(F)(F)F)cc1,inactive,893600.0,Neuraminidase,3.0488568398924474
CHEMBL2041292,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=S)Nc1cccc(C(F)(F)F)c1,inactive,1000000.0,Neuraminidase,3.0
CHEMBL2041293,COc1cccc(NC(=S)N[C@H]2C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]2NC(C)=O)c1,inactive,1000000.0,Neuraminidase,3.0
CHEMBL2041294,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=S)Nc1ccccc1F,inactive,57100.0,Neuraminidase,4.243363891754152
CHEMBL2041295,COc1ccccc1NC(=S)N[C@H]1C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]1NC(C)=O,inactive,89600.0,Neuraminidase,4.047691990337875
CHEMBL2041296,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=S)Nc1ccccc1Br,inactive,1000000.0,Neuraminidase,3.0
CHEMBL2041289,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)NCc1ccccc1,inactive,704700.0,Neuraminidase,3.151995728502732
CHEMBL2041297,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=S)Nc1cccc2ccccc12,inactive,674400.0,Neuraminidase,3.1710824383833143
CHEMBL2041299,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=S)NCCCl,inactive,100000.0,Neuraminidase,4.0
CHEMBL2041300,CCCCNC(=S)N[C@H]1C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]1NC(C)=O,inactive,64500.0,Neuraminidase,4.1904402853647325
CHEMBL2041301,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=S)NC1CC1,inactive,549900.0,Neuraminidase,3.2597162803181208
CHEMBL2041302,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)NCC(=O)O,inactive,529700.0,Neuraminidase,3.2759700270644023
CHEMBL2041303,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)N[C@@H](C)C(=O)O,inactive,663000.0,Neuraminidase,3.178486471595227
CHEMBL2041304,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)N[C@H](C(=O)O)C(C)C,inactive,54350.0,Neuraminidase,4.2648004515776865
CHEMBL2041305,CSCC[C@H](NC(=O)N[C@H]1C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]1NC(C)=O)C(=O)O,inactive,413200.0,Neuraminidase,3.383839687152417
CHEMBL2041298,CCNC(=S)N[C@H]1C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]1NC(C)=O,inactive,611600.0,Neuraminidase,3.2135325232597176
CHEMBL2041287,COc1ccc(NC(=O)N[C@H]2C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]2NC(C)=O)cc1,inactive,848100.0,Neuraminidase,3.071552936790818
CHEMBL2041286,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)Nc1ccc(F)cc1,inactive,1000000.0,Neuraminidase,3.0
CHEMBL2041285,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)Nc1ccc(Cl)cc1,inactive,1000000.0,Neuraminidase,3.0
CHEMBL1269826,COc1cc(O)c(C)c2c1C(=O)C[C@@H](c1ccccc1)O2,inactive,500000.0,Neuraminidase,3.3010299956639813
CHEMBL1269161,Cc1c(O)cc(O)c2c1O[C@H](c1ccccc1)CC2=O,inactive,500000.0,Neuraminidase,3.3010299956639813
CHEMBL1270329,CCC(CC)O[C@@H]1CC(C(=O)O)=C[C@H](n2cc(C3(O)CCCC3)nn2)[C@H]1NC(C)=O,inactive,11000.0,Neuraminidase,4.958607314841775
CHEMBL154191,O=C(O)[C@@H]1CSC(c2ccccc2)N1,inactive,21300.0,Neuraminidase,4.671620396561262
CHEMBL1767337,O=C(O)[C@@H]1CSC(c2ccccc2O)N1,inactive,20200.0,Neuraminidase,4.694648630553377
CHEMBL1767338,O=C(O)c1ccccc1C1N[C@H](C(=O)O)CS1,inactive,18100.0,Neuraminidase,4.7423214251308154
CHEMBL1767339,N#Cc1ccc(C2N[C@H](C(=O)O)CS2)cc1,inactive,23400.0,Neuraminidase,4.6307841425898575
CHEMBL1767340,O=C(O)[C@@H]1CSC(c2ccccc2[N+](=O)[O-])N1,inactive,22500.0,Neuraminidase,4.647817481888637
CHEMBL1767341,COc1cccc(C2N[C@H](C(=O)O)CS2)c1O,inactive,12300.0,Neuraminidase,4.910094888560602
CHEMBL1767342,O=C(O)[C@@H]1CSC(c2ccco2)N1,inactive,43100.0,Neuraminidase,4.3655227298392685
CHEMBL1767345,O=C(O)c1ccccc1C1SC[C@@H](C(=O)O)N1C(=O)CCl,inactive,10700.0,Neuraminidase,4.97061622231479
CHEMBL1767349,O=C(O)[C@@H]1CSC(c2ccco2)N1C(=O)CCl,inactive,12900.0,Neuraminidase,4.889410289700751
CHEMBL1813530,CCC(CC)O[C@@H]1C=C(C(=O)OCCCOC(=O)c2ccc3ccccc3c2O)C[C@H](NC(=N)N)[C@H]1NC(C)=O,inactive,23367.0,Neuraminidase,4.631397041440818
CHEMBL229299,O=C(O)c1ccc2ccccc2c1O,inactive,1000000.0,Neuraminidase,3.0
CHEMBL1956712,C/C=C/C(=O)N[C@@H]1[C@@H](N=[N+]=[N-])CC(C(=O)[O-])=C[C@H]1OC(CC)CC.[K+],inactive,51576.0,Neuraminidase,4.287552342796951
CHEMBL1956714,C/C=C/C(=O)N[C@@H]1[C@@H](N)CC(C(=O)[O-])=C[C@H]1OC(CC)CC.[K+],inactive,138962.0,Neuraminidase,3.8571039439657273
CHEMBL2041284,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)Nc1ccc(C)cc1,inactive,776700.0,Neuraminidase,3.1097466948454655
CHEMBL1269031,COc1c(C)c(O)c(C)c2occ(-c3ccccc3)c(=O)c12,inactive,391010.0,Neuraminidase,3.4078121354704156
CHEMBL242341,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,inactive,100000.0,Neuraminidase,4.0
CHEMBL486626,O=c1c(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)coc2cc(O)cc(O)c12,inactive,100000.0,Neuraminidase,4.0
CHEMBL511995,O=C1C[C@@H](c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21,inactive,100000.0,Neuraminidase,4.0
CHEMBL507302,O=P(O)(O)[C@]1(O)C[C@H](O)[C@@H](O)[C@H]([C@@H](O)[C@@H](O)CO)O1,inactive,199986186963.27,Neuraminidase,-2.3009999999999904
CHEMBL81717,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=N)N)[C@H]1NC(C)=O,inactive,500034.53,Neuraminidase,3.30100000432265
CHEMBL311059,CCC(C)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=N)N)[C@H]1NC(C)=O,inactive,500034.53,Neuraminidase,3.30100000432265
